ac_year,state_name,district_code,district_name,blkcd,blkname,clucd,cluname,vilcd,vilname,schcd,schname,schstatus,pancd,panname,habitcd,habname,municipalcd,munname,city,cityname,aconstcd,constname,edublkcd,blkname,schmgt_desc,schmgt,schcat,rururb,schcat_desc,rururb,schtype,pincd,disthq,distcrc,estdyear,lowclass,highclass,ppsec_yn,ppstudent,ppteacher,workdays,schres_yn,resitype,schshi_yn,noinspect,visitscrc,visitsbrc,conti_r,conti_e,tlm_r,tlm_e,funds_e,funds_r,osrc_e,osrc_r,tchsan,tchpos,parapos,ntpos,medinstr1,medinstr2,medinstr3,medinstr4,supvar1,supvar2,supvar3,supvar4,supvar5,schmntcgrant_r,schmntcgrant_e,tle_r,tle_e,postaladdr,stdcode1,phone1,mobile1,stdcode2,phone2,mobile2,email,website,parasanct_ele,tchsanct_sec,tchposn_sec,parasanct_sec,paraposn_sec,tchsanct_hsec,tchposn_hsec,parasanct_hsec,paraposn_hsec,tchregu_upr,tchpara_upr,tchpart_upr,tchsanct_pr,parasanct_pr,ntsanct_sec,ntposn_sec,ntsanct_hsec,ntposn_hsec,anganwadi_yn,anganwadi_stu,anganwadi_tch,latdeg,latmin,latsec,londeg,lonmin,lonsec,approachbyroad,yearrecog,yearupgrd,cwsnsch_yn,visitsrtcwsn,distp,distu,dists,disth,meds1,meds2,meds3,meds4,medh1,medh2,medh3,medh4,boardsec,boardhsec,yearrecogs,yearrecogh,yearupgrds,yearupgrdh,schresupr_yn,schressec_yn,schreshsec_yn,cpp_b,cpp_g,c1_b,c1_g,c2_b,c2_g,c3_b,c3_g,c4_b,c4_g,c5_b,c5_g,c6_b,c6_g,c7_b,c7_g,c8_b,c8_g,c9_b,c9_g,c10_b,c10_g,c11_b,c11_g,c12_b,c12_g,tch_m,tch_f,tch_t,tchpri,tchupr,tchsec,tchhsec,tchnr_clstaught,tchcwsntrnd,tchdisable,tchregu,tchcont,tchpart
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060007,HLIMEN,150306017,HLIMEN,15030601701,GOVT. HLIMEN M/S I,0,150306017,HLIMEN,15030601701,HLIMEN,1503019,WARD-XIX,1503001,AIZAWL,1503011,Aizawl South-III,150303,SDEO Aizawl South,Department of Education,1,4,2,Upper Primary only,Urban,3,796005,25,0,1961,5,8,2,0,0,0,2,5,2,1,8,1,7000,7000,0,0,0,0,0,0,0,0,0,0,25,19,98,98,,,,,,7500,7500,0,0,,,,9862467909,,,9436199909,,,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,2,0,0,23,68,70,92,71,94,1,1961,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,4,3,5,4,0,0,0,0,0,0,0,0,8,0,8,0,8,0,0,0,0,8,6,1,1
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060007,HLIMEN,150306017,HLIMEN,15030601702,GOVT. HLIMEN M/S II,0,150306017,HLIMEN,15030601701,HLIMEN,1503019,WARD-XIX,1503001,AIZAWL,1503011,Aizawl South-III,150303,SDEO Aizawl South,Department of Education,1,4,2,Upper Primary only,Urban,3,796005,25,1,1991,5,8,2,0,0,0,2,5,2,2,8,0,7000,7000,0,0,0,0,0,0,0,0,0,1,25,19,98,98,,,,,,7500,7500,0,0,,,,8974243438,,,9862065618,,,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,23,68,59,92,71,78,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,7,6,2,8,7,0,0,0,0,0,0,0,0,7,1,8,0,8,0,0,0,0,8,8,0,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060007,HLIMEN,150306017,HLIMEN,15030601703,GOVT. HLIMEN P/S I,0,150306017,HLIMEN,15030601701,HLIMEN,1503019,WARD-XIX,1503001,AIZAWL,1503011,Aizawl South-III,150303,SDEO Aizawl South,Department of Education,1,1,2,Primary,Urban,3,796005,27,1,1918,1,4,2,0,0,0,2,5,2,1,8,0,5000,5000,0,0,0,0,0,0,0,5,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9436198110,,,9436156908,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,68,60,92,71,77,1,1918,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,21,20,3,2,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,0,0,0,0,0,5,5,0,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060007,HLIMEN,150306017,HLIMEN,15030601704,GOVT. HLIMEN P/S II,0,150306017,HLIMEN,15030601701,HLIMEN,1503019,WARD-XIX,1503001,AIZAWL,1503011,Aizawl South-III,150303,SDEO Aizawl South,Department of Education,1,1,2,Primary,Urban,3,796005,28,1,1974,1,4,2,0,0,0,2,5,2,1,8,0,5000,5000,0,0,0,0,0,0,0,5,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9862737594,,,9862386727,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,68,65,92,71,99,1,1974,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,6,5,3,2,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,5,0,0,0,0,0,5,4,1,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060007,HLIMEN,150306017,HLIMEN,15030601705,GOVT. HLIMEN P/S III,0,150306017,HLIMEN,15030601701,HLIMEN,1503019,WARD-XIX,1503001,AIZAWL,1503011,Aizawl South-III,150303,SDEO Aizawl South,Department of Education,1,1,2,Primary,Urban,3,796005,30,1,1989,1,4,2,0,0,0,2,5,2,1,8,0,5000,5000,0,0,0,0,0,0,0,5,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9855667437,,,9862276485,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,67,92,92,71,54,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,4,3,4,5,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,5,0,0,0,0,0,5,3,2,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060007,HLIMEN,150306017,HLIMEN,15030601706,"PRESBY. ENG. SCHOOL, HLIMEN",0,150306017,HLIMEN,15030601701,HLIMEN,1503019,WARD-XIX,1503001,AIZAWL,1503011,Aizawl South-III,150303,SDEO Aizawl South,Church                                                                     ,12,2,2,Primary with Upper Primary,Urban,3,796005,30,1,2000,1,8,2,0,0,0,2,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,19,98,98,98,,,,,,0,0,0,0,,,,9862376309,,,,,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,23,68,42,92,71,45,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,29,17,10,9,12,13,14,6,10,9,15,10,10,13,9,7,10,5,0,0,0,0,0,0,0,0,5,8,13,10,3,0,0,0,0,13,0,13,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060007,HLIMEN,150306017,HLIMEN,15030601709,GOVT. HLIMEN HIGH SCHOOL,0,150306017,HLIMEN,15030601701,HLIMEN,1503010,WARD-X,1503001,AIZAWL,1503011,Aizawl South-III,150306,DEO Aizawl,Department of Education,1,8,2,Secondary Only,Urban,3,796005,,,1971,9,10,9,,,,0,5,2,,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9862860086,,,9862860086,,,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,23,68,49,92,71,93,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,1971,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,14,17,0,0,0,0,4,4,8,0,0,8,0,0,0,8,7,1,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060006,KULIKAWN,150306018,TLANGNUAM,15030601801,GOVT. VZBM M/S,0,150306018,TLANGNUAM,15030601801,TLANGNUAM,1503019,WARD-XIX,1503001,AIZAWL,1503010,Aizawl South-II,150303,SDEO Aizawl South,Department of Education,1,4,2,Upper Primary only,Urban,3,796015,25,0,1973,5,8,2,0,0,0,2,5,2,1,20,0,7000,7000,0,0,0,0,500000,500000,0,0,0,1,25,19,98,98,,,,,,7500,7500,0,0,,,,9436192444,,,9436146750,,,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,23,70,55,92,70,54,1,1973,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,3,8,2,9,1,0,0,0,0,0,0,0,0,5,5,10,0,10,0,0,0,0,10,10,0,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060006,KULIKAWN,150306018,TLANGNUAM,15030601802,GOVT. TLANGNUAM P/S I,0,150306018,TLANGNUAM,15030601801,TLANGNUAM,1503019,WARD-XIX,1503001,AIZAWL,1503010,Aizawl South-II,150303,SDEO Aizawl South,Department of Education,1,1,2,Primary,Urban,3,796015,26,5,1924,1,4,2,0,0,0,2,5,2,1,20,0,5000,5000,0,0,0,0,0,0,0,6,1,0,19,98,98,98,,,,,,7500,7500,0,0,,,,9612320288,,,9402113058,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,70,53,92,71,60,1,1924,0,2,0,0,1,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,23,17,4,6,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,7,0,0,0,0,0,7,6,1,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060006,KULIKAWN,150306018,TLANGNUAM,15030601803,GOVT. TLANGNUAM P/S II,0,150306018,TLANGNUAM,15030601801,TLANGNUAM,1503019,WARD-XIX,1503001,AIZAWL,1503010,Aizawl South-II,150303,SDEO Aizawl South,Department of Education,1,1,2,Primary,Urban,3,796015,26,0,1978,1,4,2,0,0,0,2,5,2,1,22,0,5000,5000,0,0,0,0,0,0,0,4,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9862364550,,,9862379284,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,70,48,92,71,51,1,1978,0,2,0,0,1,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,7,4,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,0,0,0,0,0,4,4,0,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060006,KULIKAWN,150306018,TLANGNUAM,15030601804,GOVT. TLANGNUAM P/S III,0,150306018,TLANGNUAM,15030601801,TLANGNUAM,1503019,WARD-XIX,1503001,AIZAWL,1503010,Aizawl South-II,150303,SDEO Aizawl South,Department of Education,1,1,2,Primary,Urban,3,796015,26,1,1982,1,4,2,0,0,0,2,5,2,4,16,0,5000,5000,0,0,0,0,0,0,0,2,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,8575138485,,,9612767024,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,70,39,92,70,49,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,4,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,2,1,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060006,KULIKAWN,150306018,TLANGNUAM,15030601805,MARY MOUNT P/S,0,150306018,TLANGNUAM,15030601801,TLANGNUAM,1503019,WARD-XIX,1503001,AIZAWL,1503010,Aizawl South-II,150303,SDEO Aizawl South,Church                                                                     ,12,1,2,Primary,Urban,3,796015,60,0,1969,1,4,1,174,6,0,2,5,2,0,16,0,0,0,0,0,0,0,0,0,0,0,11,2,19,98,98,98,,,,,,0,0,0,0,,0389,2322816,9436354421,,,9863218411,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,70,72,92,71,74,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,86,88,96,92,95,88,99,93,91,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,11,0,0,0,0,0,11,2,9,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060006,KULIKAWN,150306018,TLANGNUAM,15030601808,ST. PAULS HIGHER SECONDARY SCHOOL(DEFICIT),0,150306018,TLANGNUAM,15030601801,TLANGNUAM,1503019,WARD-XIX,1503001,AIZAWL,1503010,Aizawl South-II,150306,DEO Aizawl,Deficit                                                                    ,11,11,2,Higher Secondary only/Jr. College,Urban,3,796005,,,1996,11,12,9,,,,0,5,2,,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,0389,2322702,9436142271,,,9862312405,stpauls6@gmail.com,www.stpaulsaizawl.com,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,9,0,0,23,70,59,92,71,68,1,0,0,2,0,0,0,0,0,,,,,,,,,0,2,0,1996,0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,100,83,114,14,12,26,0,0,0,26,0,0,26,0,26,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060006,KULIKAWN,150306018,TLANGNUAM,15030601809,ST. PAULS HIGHER SECONDARY SCHOOL (H/S)(DEFICIT),0,150306018,TLANGNUAM,15030601801,TLANGNUAM,1503019,WARD-XIX,1503001,AIZAWL,1503010,Aizawl South-II,150306,DEO Aizawl,Deficit                                                                    ,11,8,2,Secondary Only,Urban,3,796005,,,1954,9,10,9,,,,0,5,2,,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,0389,2322702,9436142271,,,9862312405,stpaul.hss@gmail.com,www.stpaulsaizawl.org,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,23,70,56,92,71,66,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,1980,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,200,136,203,0,0,0,0,11,12,23,0,0,23,0,0,0,23,0,23,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060006,KULIKAWN,150306018,TLANGNUAM,15030601810,MARY MOUNT M/S (DEFICIT),0,150306018,TLANGNUAM,15030601801,TLANGNUAM,1503019,WARD-XIX,1503001,AIZAWL,1503010,Aizawl South-II,150303,SDEO Aizawl South,Deficit                                                                    ,11,4,2,Upper Primary only,Urban,3,796005,0,0,1969,5,8,2,0,0,0,9,9,2,1,18,0,7000,7000,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,7500,7500,0,0,,0389,2322816,9436354421,,,9089609108,,,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,0,23,70,72,92,71,76,1,1969,,2,0,0,0,999,0,,,,,,,,,0,0,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,84,85,60,61,68,66,76,70,0,0,0,0,0,0,0,0,3,8,11,0,11,0,0,0,0,11,2,9,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060003,DINTHAR,150306019,TUIKUAL NORTH,15030601901,GOVT. TUIKUAL NORTH M/S,0,150306019,TUIKUAL NORTH,15030601901,TUIKUAL NORTH,1503012,WARD-XII,1503001,AIZAWL,1503007,Aizawl West-II,150302,SDEO Aizawl West,Department of Education,1,4,2,Upper Primary only,Urban,3,796001,2,0,1970,5,8,2,0,0,0,2,5,2,2,15,1,7000,7000,0,0,0,0,0,0,0,0,0,1,25,19,98,98,,,,,,7500,7500,0,0,,,,9862303031,,,9862305082,,,0,0,0,0,0,0,0,0,0,6,2,1,0,0,0,0,0,0,2,0,0,23,72,96,92,71,50,1,1970,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,4,5,7,4,6,0,0,0,0,0,0,0,0,5,4,9,0,9,0,0,0,0,9,6,2,1
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060003,DINTHAR,150306019,TUIKUAL NORTH,15030601902,GOVT. TUIKUAL P/S I,0,150306019,TUIKUAL NORTH,15030601901,TUIKUAL NORTH,1503012,WARD-XII,1503001,AIZAWL,1503007,Aizawl West-II,150302,SDEO Aizawl West,Department of Education,1,1,2,Primary,Urban,3,796001,1,1,1959,1,4,1,42,3,0,2,5,2,0,12,3,5000,5000,0,0,0,0,0,0,0,4,2,0,19,98,98,98,,,,,,7500,7500,0,0,,0389,2310242,9436190169,,,9862573843,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,72,99,92,71,62,1,1959,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,23,19,3,2,2,7,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,0,0,0,0,0,6,4,2,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060003,DINTHAR,150306019,TUIKUAL NORTH,15030601903,GOVT. TUIKUAL P/S II,0,150306019,TUIKUAL NORTH,15030601901,TUIKUAL NORTH,1503012,WARD-XII,1503001,AIZAWL,1503007,Aizawl West-II,150302,SDEO Aizawl West,Department of Education,1,1,2,Primary,Urban,3,796001,1,0,1976,1,4,2,0,0,0,2,5,2,1,14,1,5000,5000,0,0,0,0,0,0,0,2,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9862583123,,,9862686340,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,72,96,92,71,32,1,1976,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,5,6,3,4,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,3,2,1,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060003,DINTHAR,150306019,TUIKUAL NORTH,15030601904,MORIAH ENG. SCHOOL,0,150306019,TUIKUAL NORTH,15030601901,TUIKUAL NORTH,1503012,WARD-XII,1503001,AIZAWL,1503007,Aizawl West-II,150302,SDEO Aizawl West,Pvt. Unaided,5,2,2,Primary with Upper Primary,Urban,3,796001,2,1,1992,1,8,1,39,3,0,2,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,5,1,19,98,98,98,,,,,,0,0,0,0,,,,9436190932,,,9436190932,,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,23,73,10,92,71,52,1,2001,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,19,20,7,9,4,10,6,8,7,6,6,3,4,7,3,5,2,3,0,0,0,0,0,0,0,0,5,12,17,10,7,0,0,0,0,17,0,17,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060003,DINTHAR,150306019,TUIKUAL NORTH,15030601905,"PRESBY. ENG. SCHOOL, TUIKUAL NORTH",0,150306020,TUIKUAL SOUTH,15030601901,TUIKUAL NORTH,1503012,WARD-XII,1503001,AIZAWL,1503007,Aizawl West-II,150302,SDEO Aizawl West,Church                                                                     ,12,2,2,Primary with Upper Primary,Urban,3,796001,1,1,1999,1,8,1,119,2,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,19,98,98,98,,,,,,0,0,0,0,,0389,2318317,9436362542,,,9862492201,,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,23,72,91,92,71,63,1,0,0,2,0,0,0,1,0,,,,,,,,,5,5,,,,,9,0,0,51,70,23,24,35,37,27,34,19,29,27,20,15,12,19,22,15,6,0,0,0,0,0,0,0,0,2,14,16,8,8,0,0,0,0,16,0,16,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060003,DINTHAR,150306019,TUIKUAL NORTH,15030601908,GOVT. R.M. HIGH SCHOOL,0,150306019,TUIKUAL NORTH,15030601901,TUIKUAL NORTH,1503012,WARD-XII,,,1503006,Aizawl West-I,150306,DEO Aizawl,Department of Education,1,8,2,Secondary Only,Urban,3,796001,,,1979,9,10,9,,,,0,5,2,,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,0389,2322664,9856743134,,,,,,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,23,72,92,92,71,31,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,1982,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,27,27,0,0,0,0,4,6,10,0,0,10,0,0,0,10,10,0,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060003,DINTHAR,150306019,TUIKUAL NORTH,15030601909,OASIS SCHOOL ( HIGH SCHOOL ),0,150306020,TUIKUAL SOUTH,15030601901,TUIKUAL NORTH,1503012,WARD-XII,1503001,AIZAWL,1503006,Aizawl West-I,150306,DEO Aizawl,Pvt. Unaided,5,8,2,Secondary Only,Urban,3,796001,,,2008,9,10,9,,,,0,5,2,,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9862924787,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,23,71,47,92,71,74,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,2009,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,17,26,0,0,0,0,1,1,2,0,0,2,0,0,0,2,0,2,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060003,DINTHAR,150306019,TUIKUAL NORTH,15030601910,OASIS SCHOOL ( H.S.S.),0,150306020,TUIKUAL SOUTH,15030601901,TUIKUAL NORTH,1503012,WARD-XII,1503001,AIZAWL,1503006,Aizawl West-I,150306,DEO Aizawl,Pvt. Unaided,5,11,2,Higher Secondary only/Jr. College,Urban,3,796001,,,2008,11,12,9,,,,0,5,2,,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9862989787,,,,,,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,23,72,48,92,71,74,1,0,0,2,0,0,0,0,0,,,,,,,,,0,2,0,2009,0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,18,16,5,3,8,0,0,0,8,0,0,8,0,8,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060003,DINTHAR,150306020,TUIKUAL SOUTH,15030602001,GOVT. TUIKUAL SOUTH M/S,0,150306020,TUIKUAL SOUTH,15030602001,TUIKUAL SOUTH],1503012,WARD-XII,1503001,AIZAWL,1503007,Aizawl West-II,150302,SDEO Aizawl West,Department of Education,1,4,2,Upper Primary only,Urban,3,796001,2,2,1999,5,8,2,0,0,0,2,5,2,1,13,0,7000,7000,0,0,0,0,0,0,0,0,0,1,25,19,98,98,,,,,,7500,7500,0,0,,,,9612081603,,,,,,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,23,72,78,92,71,55,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,6,4,5,4,0,0,0,0,0,0,0,0,6,6,12,0,12,0,0,0,0,12,12,0,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060003,DINTHAR,150306020,TUIKUAL SOUTH,15030602002,GOVT. TUIKUAL P/S III,0,150306020,TUIKUAL SOUTH,15030602001,TUIKUAL SOUTH],1503012,WARD-XII,1503001,AIZAWL,1503007,Aizawl West-II,150302,SDEO Aizawl West,Department of Education,1,1,2,Primary,Urban,3,796001,2,1,1981,1,4,2,0,0,0,2,5,2,1,15,1,5000,5000,0,0,0,0,0,0,0,5,1,0,19,98,98,98,,,,,,7500,7500,0,0,,,,8014696961,,,9774376310,chhangterina@gmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,72,49,92,71,57,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,10,15,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,0,0,0,0,0,6,4,2,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060003,DINTHAR,150306020,TUIKUAL SOUTH,15030602003,NORTH POINT SCHOOL,0,150306020,TUIKUAL SOUTH,15030602001,TUIKUAL SOUTH],1503012,WARD-XII,1503001,AIZAWL,1503007,Aizawl West-II,150302,SDEO Aizawl West,Pvt. Unaided,5,2,2,Primary with Upper Primary,Urban,3,796001,3,2,2002,1,8,1,72,2,0,2,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,19,98,98,98,,,,,,0,0,0,0,,,,8575329361,,,9612539787,,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,23,72,72,92,71,69,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,42,38,20,20,19,14,22,14,28,10,19,18,19,13,14,14,22,11,0,0,0,0,0,0,0,0,4,11,15,7,8,0,0,0,0,15,0,15,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060002,VAIVAKAWN,150306020,TUIKUAL SOUTH,15030602007,PINE MOUNT HIGHER SECONDARY SCHOOL,0,150306020,TUIKUAL SOUTH,15030602001,TUIKUAL SOUTH],1503012,WARD-XII,1503001,AIZAWL,1503007,Aizawl West-II,150306,DEO Aizawl,Pvt. Unaided,5,11,2,Higher Secondary only/Jr. College,Urban,3,796001,,,2003,11,12,9,,,,0,5,2,0,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9436154496,,,,,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,23,72,87,92,71,68,1,0,0,2,0,0,0,0,0,,,,,,,,,0,2,0,2003,0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,29,27,3,2,5,0,0,0,5,0,0,5,0,5,0
2014-15,Mizoram                       ,1503,AIZAWL,150306,CHANMARI,1503060002,VAIVAKAWN,150306020,TUIKUAL SOUTH,15030602008,TUIKUAL SOUTH HIGH SCHOOL(ADHOC),0,150306020,TUIKUAL SOUTH,15030602001,TUIKUAL SOUTH],1503012,WARD-XII,1503001,AIZAWL,1503007,Aizawl West-II,150306,DEO Aizawl,ADHOC AIDED                                                                ,18,8,2,Secondary Only,Urban,3,796001,,,1993,9,10,9,,,,0,5,2,,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,0389,2310554,9862660419,,,,,,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,23,72,78,92,71,55,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,1997,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,46,60,0,0,0,0,5,3,8,0,0,8,0,0,0,8,0,8,0
